FID	place_name	category1	DEM_RANGE	DEM_MEAN	HDIS_MIN	HDIS_MEAN	FAC_MEAN	GRA_MEAN	RELIEF_MEAN	ROUGHNESS_MEAN	VDIS_MIN_	VDIS_MEAN
40199	´Ö¥J­T®H	®H	175.0 	296.1 	0.0 	122.1 	421.3 	18.1 	183.7 	0.3 	0.0 	51.2 
40260	Äõ®H	®H	39.0 	12.9 	509.1 	925.3 	29.0 	4.4 	44.0 	0.1 	0.0 	12.9 
40317	·s´ä®H	®H	12.0 	104.3 	240.0 	657.5 	19.5 	1.1 	13.3 	0.0 	0.0 	11.9 
40345	¥Û®HÉÜ	®H	12.0 	73.6 	0.0 	280.1 	236.3 	1.5 	14.3 	0.0 	0.0 	6.1 
40373	Ãö·Ý®H	®H	15.0 	124.2 	0.0 	359.9 	74.6 	1.2 	15.7 	0.0 	0.0 	7.2 
40374	µf¥J®H	®H	18.0 	146.6 	344.1 	720.9 	42.2 	1.5 	43.5 	0.0 	2.0 	15.9 
40449	®ü®H¥J	®H	19.0 	2.2 	0.0 	258.1 	991.7 	2.0 	21.6 	0.0 	0.0 	2.0 
40524	¨F®H	®H	18.0 	32.3 	0.0 	247.9 	106.8 	1.8 	23.8 	0.0 	0.0 	7.0 
40546	²Î®H	®H	17.0 	18.5 	40.0 	429.6 	14.7 	1.8 	37.1 	0.0 	1.0 	11.1 
40554	¤j®H	®H	81.0 	42.1 	0.0 	194.3 	816.7 	7.5 	100.2 	0.1 	0.0 	22.4 
40559	¤º®H	®H	78.0 	41.2 	0.0 	197.9 	1580.9 	6.2 	90.8 	0.1 	0.0 	11.5 
40563	¥Ûªù®H	®H	85.0 	62.6 	0.0 	295.1 	1939.6 	9.4 	140.0 	0.2 	0.0 	16.0 
40588	²D³Ê®H	®H	96.0 	12.8 	0.0 	186.3 	170.0 	6.3 	139.6 	0.1 	0.0 	10.1 
40658	¨ë¥J®H	®H	194.0 	327.1 	80.0 	583.7 	27.4 	22.2 	187.5 	0.3 	0.0 	112.2 
40706	¥Õ¹Ó®H	®H	37.0 	20.7 	360.0 	742.2 	26.2 	3.6 	33.4 	0.0 	2.0 	20.7 
40789	¤û®H	®H	120.0 	31.9 	0.0 	209.3 	122.5 	4.7 	150.7 	0.1 	0.0 	14.2 
40790	¤û®H	®H	99.0 	137.5 	169.7 	679.7 	19.8 	13.8 	103.3 	0.2 	0.0 	36.2 
40791	¤û®H	®H	48.0 	82.8 	800.0 	1118.2 	16.9 	5.6 	50.7 	0.1 	0.0 	40.6 
40792	¤û®H	®H	95.0 	167.0 	320.0 	837.5 	13.9 	11.1 	105.7 	0.2 	3.0 	38.0 
40793	¤û®H	®H	19.0 	68.4 	0.0 	179.8 	119.7 	1.6 	20.1 	0.0 	0.0 	7.5 
40794	¤û®H¤U	®H	9.0 	18.0 	0.0 	375.3 	68.9 	1.4 	8.8 	0.0 	0.0 	2.7 
40795	¤û®H¤l	®H	19.0 	67.6 	0.0 	184.3 	120.1 	1.6 	19.7 	0.0 	0.0 	7.1 
40796	¤û®H¥J	®H	73.0 	194.9 	0.0 	299.7 	32.6 	6.1 	82.4 	0.1 	0.0 	33.1 
40797	¤û®H³s®p	®H	166.0 	114.5 	89.4 	629.1 	14.4 	18.5 	167.6 	0.3 	0.0 	80.6 
40799	¤û®HÀY	®H	74.0 	59.3 	0.0 	113.6 	1003.6 	6.8 	107.5 	0.1 	0.0 	14.7 
40911	¦Ë®H	®H	2.0 	5.9 	0.0 	477.1 	58.7 	0.3 	2.8 	0.0 	0.0 	0.0 
40970	­T¥J®H	®H	244.0 	178.4 	268.3 	799.5 	15.6 	20.5 	250.3 	0.3 	14.0 	107.7 
41043	?¤H®H	®H	61.0 	4.1 	40.0 	178.7 	3.8 	6.6 	78.4 	0.1 	0.0 	4.1 
41044	ÆM¥Þ¥J®H	®H	84.0 	10.2 	40.0 	285.9 	4.7 	11.2 	94.4 	0.2 	0.0 	10.2 
41094	®HªÊªL	®H	56.0 	14.1 	215.4 	609.5 	38.3 	3.7 	53.6 	0.1 	0.0 	9.2 
41105	¤ý­í®H	®H	47.0 	250.1 	1523.2 	1918.9 	16.4 	3.4 	49.7 	0.0 	35.0 	91.8 
41134	¦è¤j®H	®H	14.0 	170.5 	0.0 	207.8 	109.0 	1.4 	15.0 	0.0 	0.0 	8.5 
41135	ªF¤j®H	®H	14.0 	175.0 	0.0 	238.7 	98.7 	1.5 	14.4 	0.0 	0.0 	6.1 
41138	Àç®H	®H	8.0 	23.0 	233.2 	531.5 	14.2 	1.1 	14.6 	0.0 	11.0 	16.6 
41161	·s®H	®H	12.0 	35.6 	0.0 	113.6 	5063.9 	1.6 	12.2 	0.0 	0.0 	3.6 
41209	¨®Å¢®H	®H	29.0 	86.8 	0.0 	451.7 	69.3 	3.3 	54.7 	0.0 	0.0 	9.7 
41260	¤p®HªÀ	®H	87.0 	491.9 	0.0 	124.8 	289.5 	9.5 	123.0 	0.2 	0.0 	17.1 
41268	¥ÛÀY®H	®H	82.0 	520.6 	0.0 	170.0 	117.4 	9.6 	122.7 	0.1 	0.0 	24.2 
41540	«C®H¥J	®H	8.0 	26.2 	178.9 	515.3 	30.0 	1.0 	9.5 	0.0 	0.0 	5.3 
41587	¤j®H	®H	21.0 	23.8 	0.0 	213.4 	423.1 	1.7 	21.8 	0.0 	0.0 	6.7 
41713	®H«¸ªL	®H	6.0 	10.5 	56.6 	472.6 	84.1 	0.9 	5.5 	0.0 	0.0 	3.0 
41757	ªá?®H	®H	4.0 	11.2 	40.0 	339.1 	8.6 	0.7 	4.3 	0.0 	0.0 	3.0 
41839	¤­¥Ò®H	®H	4.0 	18.3 	0.0 	261.4 	598.0 	0.8 	4.3 	0.0 	0.0 	1.8 
41906	¤­¦Ê®H	®H	11.0 	73.1 	0.0 	207.9 	106.6 	1.3 	25.0 	0.0 	0.0 	3.9 
2598	¤s©W³»	©W³»¤s	77.0 	208.6 	0.0 	161.2 	2878.9 	4.5 	96.5 	0.1 	0.0 	12.6 
1616	©W³»	©W³»	57.0 	260.0 	1524.7 	1996.3 	7.0 	4.1 	62.5 	0.1 	79.0 	127.6 
1623	©W­á³»	©W³»	48.0 	126.4 	253.0 	776.2 	62.6 	3.1 	47.9 	0.0 	0.0 	24.4 
3381	³»©W	©W³»	7.0 	19.5 	0.0 	282.9 	2023.7 	0.9 	6.6 	0.0 	0.0 	1.6 
4335	©W¥J³»	©W³»	94.0 	23.0 	40.0 	429.0 	65.5 	7.0 	106.9 	0.1 	0.0 	16.1 
5218	©W¥J³»	©W³»	204.0 	370.2 	0.0 	347.7 	69.9 	21.8 	244.5 	0.4 	0.0 	129.0 
5315	¤j©W³»	©W³»	210.0 	350.4 	411.8 	743.6 	11.1 	19.1 	207.3 	0.3 	37.0 	133.3 
5939	³»¬Ý©W	©W³»	3.0 	3.1 	572.7 	1066.0 	18.1 	0.4 	3.3 	0.0 	0.0 	1.3 
6301	©W³»«Î	©W³»	51.0 	62.6 	400.0 	753.6 	11.6 	3.7 	53.0 	0.0 	7.0 	34.9 
7384	¤j©W³»	©W³»	128.0 	106.0 	0.0 	185.2 	1563.4 	9.5 	114.7 	0.1 	0.0 	17.5 
7494	©W³»	©W³»	58.0 	163.1 	0.0 	253.8 	398.1 	4.8 	54.5 	0.1 	0.0 	15.3 
8390	©W³»	©W³»	170.0 	222.6 	200.0 	705.9 	11.4 	21.0 	163.2 	0.3 	10.0 	100.9 
9408	¤G©W¥J³»	©W³»	83.0 	78.2 	200.0 	609.8 	23.1 	7.9 	79.6 	0.1 	0.0 	32.1 
10439	©W³»	©W³»	79.0 	120.1 	680.0 	1141.8 	8.7 	10.1 	87.3 	0.2 	3.0 	62.3 
10440	©W³»	©W³»	212.0 	391.3 	0.0 	284.8 	93.6 	23.7 	247.4 	0.4 	0.0 	84.3 
10441	©W³»	©W³»	291.0 	336.8 	0.0 	244.9 	42.1 	27.4 	315.7 	0.5 	0.0 	113.4 
11422	³»¥Û¹ª©W	©W³»	458.0 	1032.3 	847.6 	1338.0 	11.0 	28.6 	428.4 	0.5 	198.0 	490.1 
11608	³»©W	©W³»	236.0 	165.6 	0.0 	218.5 	312.7 	19.0 	235.1 	0.3 	0.0 	66.3 
12786	¤G©W³»	©W³»	119.0 	112.0 	400.0 	862.2 	11.5 	11.3 	104.3 	0.2 	6.0 	60.6 
12787	¤G©W³»	©W³»	49.0 	118.1 	0.0 	154.0 	174.6 	3.9 	58.3 	0.1 	0.0 	16.2 
12788	¤G©W³»	©W³»	88.0 	218.8 	0.0 	131.6 	222.5 	10.4 	110.4 	0.2 	0.0 	19.2 
13272	¤½¦Ñ©W³»	©W³»	160.0 	444.4 	0.0 	500.0 	16.9 	12.9 	164.6 	0.2 	0.0 	122.9 
14510	©W³»	©W³»	26.0 	79.4 	120.0 	453.8 	25.9 	1.9 	25.6 	0.0 	1.0 	9.6 
14511	©W³»¤Q¤»¥«	©W³»	242.0 	509.9 	0.0 	166.8 	123.0 	17.8 	230.9 	0.3 	0.0 	73.5 
14512	©W³»¦è	©W³»	53.0 	160.6 	0.0 	285.5 	52.2 	7.0 	79.8 	0.1 	0.0 	35.9 
14513	©W³»ªF	©W³»	120.0 	152.8 	0.0 	318.3 	3500.0 	11.4 	103.0 	0.2 	0.0 	51.6 
15604	©W¤l³»	©W³»	94.0 	23.0 	40.0 	429.0 	65.5 	7.0 	106.9 	0.1 	0.0 	16.1 
16312	?¥J©W³»	©W³»	235.0 	420.2 	0.0 	333.2 	48.5 	21.2 	255.6 	0.3 	0.0 	107.0 
18562	³»©W	©W³»	74.0 	164.0 	339.4 	811.1 	10.9 	7.9 	86.5 	0.1 	31.0 	66.8 
18563	³»©W	©W³»	9.0 	250.9 	960.8 	1442.6 	22.0 	1.8 	18.7 	0.0 	0.0 	12.7 
18684	³»¤T©W§À	©W³»	326.0 	624.4 	280.0 	743.0 	38.8 	25.2 	366.3 	0.4 	0.0 	118.4 
18686	³»¤U©W	©W³»	415.0 	769.1 	0.0 	294.0 	87.7 	28.4 	382.5 	0.5 	0.0 	156.2 
18706	³»¥P¬}©W	©W³»	190.0 	497.4 	533.7 	999.5 	7.8 	22.4 	257.5 	0.3 	135.0 	254.7 
18715	³»¥Û¥j©W	©W³»	465.0 	1022.3 	809.9 	1313.5 	11.8 	28.7 	432.2 	0.5 	156.0 	476.6 
19784	©W¤l³»	©W³»	44.0 	138.8 	0.0 	309.3 	478.0 	6.1 	45.5 	0.1 	0.0 	18.9 
19785	©W¤l³»	©W³»	73.0 	141.3 	0.0 	273.1 	353.9 	10.4 	75.8 	0.2 	0.0 	23.9 
19786	©W¤l³»	©W³»	7.0 	12.9 	89.4 	390.6 	11.1 	0.6 	7.6 	0.0 	0.0 	2.2 
20494	©W³»	©W³»	285.0 	186.4 	0.0 	200.3 	77.7 	19.8 	259.4 	0.3 	0.0 	75.0 
22211	¤U©W³»	©W³»	151.0 	182.7 	40.0 	404.1 	5.7 	20.1 	155.6 	0.3 	18.0 	95.9 
22224	¤p©W³»	©W³»	172.0 	264.0 	126.5 	666.0 	49.0 	12.6 	181.5 	0.2 	0.0 	41.9 
22682	©W¥J³»	©W³»	105.0 	262.3 	0.0 	119.5 	1585.7 	10.5 	134.4 	0.2 	0.0 	22.9 
22768	³»©W	©W³»	279.0 	365.3 	113.1 	661.0 	35.5 	19.5 	293.7 	0.3 	16.0 	147.9 
23179	¤j©W³»	©W³»	106.0 	56.2 	0.0 	196.8 	85.1 	7.3 	88.6 	0.1 	0.0 	21.3 
25186	©W¥J³»	©W³»	476.0 	575.2 	720.0 	1120.4 	14.8 	27.3 	419.1 	0.5 	44.0 	257.5 
25258	¤j©W³»	©W³»	110.0 	72.3 	282.8 	637.7 	14.9 	14.7 	115.4 	0.2 	13.0 	51.6 
25364	?¥J©W³»	©W³»	173.0 	279.6 	256.1 	743.3 	18.0 	18.2 	236.7 	0.3 	52.0 	181.1 
25934	©W³»	©W³»	9.0 	250.8 	920.0 	1428.9 	24.9 	1.5 	13.3 	0.0 	0.0 	5.6 
25952	©W³»	©W³»	81.0 	89.8 	0.0 	180.0 	1639.5 	8.5 	88.1 	0.1 	0.0 	12.5 
26198	©W³»	©W³»	154.0 	402.6 	0.0 	309.1 	50.6 	14.7 	198.9 	0.2 	0.0 	105.5 
26811	³»¯}©W	©W³»	2.0 	0.1 	40.0 	165.4 	1.1 	1.3 	2.0 	0.0 	0.0 	0.1 
27291	©W³»	©W³»	120.0 	327.6 	200.0 	720.7 	8.3 	13.0 	131.0 	0.2 	25.0 	124.7 
27991	³»©W	©W³»	134.0 	57.5 	0.0 	247.6 	700.9 	9.4 	140.2 	0.1 	0.0 	28.4 
28045	¤j©W³»	©W³»	106.0 	89.2 	40.0 	462.0 	8.0 	14.1 	100.6 	0.2 	5.0 	58.8 
28046	¤p©W³»	©W³»	57.0 	69.7 	0.0 	418.9 	34.4 	6.0 	52.8 	0.1 	0.0 	26.9 
28545	¤j©W³»	©W³»	91.0 	29.1 	0.0 	184.7 	142.1 	8.9 	96.3 	0.1 	0.0 	22.9 
28546	¤j©W³»	©W³»	126.0 	198.0 	0.0 	359.7 	1028.2 	13.4 	115.5 	0.2 	0.0 	77.5 
28547	¤j©W³»	©W³»	75.0 	44.5 	160.0 	518.7 	13.1 	10.6 	74.8 	0.2 	2.0 	42.2 
29776	³»©WªL	©W³»	199.0 	560.8 	312.4 	673.2 	38.9 	13.4 	235.6 	0.2 	0.0 	53.2 
29831	¤p©W³»	©W³»	148.0 	153.0 	160.0 	655.4 	8.1 	18.3 	154.4 	0.3 	24.0 	99.7 
31460	¤j©W³»	©W³»	146.0 	148.4 	40.0 	530.2 	12.4 	14.5 	129.1 	0.2 	1.0 	65.4 
31661	¤j©W³»	©W³»	106.0 	89.2 	40.0 	462.0 	8.0 	14.1 	100.6 	0.2 	5.0 	58.8 
31682	¤j©W³»	©W³»	106.0 	89.2 	40.0 	462.0 	8.0 	14.1 	100.6 	0.2 	5.0 	58.8 
31897	¤j©W³»	©W³»	47.0 	121.6 	1162.8 	1449.2 	23.7 	4.1 	51.8 	0.1 	4.0 	40.1 
32156	³»¬Ý©W	©W³»	3.0 	3.1 	572.7 	1066.0 	18.1 	0.4 	3.3 	0.0 	0.0 	1.3 
32896	³»©W¥J	©W³»	150.0 	54.3 	0.0 	171.6 	2642.8 	16.2 	165.1 	0.3 	0.0 	39.5 
32945	³»¤T¼h©W	©W³»	359.0 	277.2 	0.0 	439.0 	97.9 	25.3 	327.0 	0.4 	0.0 	153.4 
33470	©W¥J³»	©W³»	73.0 	141.3 	0.0 	273.1 	353.9 	10.4 	75.8 	0.2 	0.0 	23.9 
33543	©W³»	©W³»	110.0 	155.7 	0.0 	365.3 	92.1 	11.4 	99.4 	0.2 	0.0 	35.2 
34483	©W³»	©W³»	160.0 	437.3 	568.5 	923.0 	23.5 	18.6 	191.4 	0.3 	8.0 	84.9 
34861	¤j©W³»	©W³»	57.0 	158.8 	0.0 	265.3 	62.4 	6.4 	77.3 	0.1 	0.0 	33.7 
34927	¤j©W³»	©W³»	72.0 	25.5 	0.0 	186.8 	12948.3 	5.7 	75.6 	0.1 	0.0 	11.9 
35450	¯ó©W³»	©W³»	737.0 	1740.9 	0.0 	350.1 	145.2 	41.6 	703.0 	0.8 	0.0 	400.9 
35981	¤j©W³»	©W³»	114.0 	55.9 	0.0 	431.0 	889.6 	16.1 	101.2 	0.3 	0.0 	32.2 
36054	©W³»	©W³»	168.0 	127.1 	164.9 	522.4 	15.0 	11.1 	156.8 	0.2 	0.0 	41.8 
36262	¤j©W³»	©W³»	146.0 	148.4 	40.0 	530.2 	12.4 	14.5 	129.1 	0.2 	1.0 	65.4 
36300	©W³»	©W³»	163.0 	196.6 	0.0 	319.6 	101.3 	15.4 	155.6 	0.2 	0.0 	67.3 
37608	©W³»	©W³»	163.0 	196.6 	0.0 	319.6 	101.3 	15.4 	155.6 	0.2 	0.0 	67.3 
37613	³»©W	©W³»	110.0 	109.7 	113.1 	554.2 	7.4 	15.7 	101.8 	0.2 	3.0 	52.9 
37777	©W³»	©W³»	102.0 	149.9 	0.0 	399.3 	61.2 	9.3 	87.0 	0.1 	0.0 	30.7 
37778	©W³»­I	©W³»	102.0 	149.9 	0.0 	399.3 	61.2 	9.3 	87.0 	0.1 	0.0 	30.7 
37839	¤j©W³»	©W³»	65.0 	70.2 	0.0 	139.6 	221.4 	16.0 	78.9 	0.2 	0.0 	19.6 
39021	©W³»	©W³»	102.0 	121.7 	1032.3 	1454.1 	14.7 	10.7 	98.6 	0.2 	0.0 	80.2 
39429	¤j©W³»	©W³»	50.0 	73.7 	1145.4 	1613.2 	7.1 	8.4 	54.8 	0.1 	13.0 	43.7 
40438	³»©W	©W³»	221.0 	128.6 	40.0 	372.6 	20.2 	18.7 	207.7 	0.3 	0.0 	61.0 
40966	¤G©W³»	©W³»	139.0 	469.4 	40.0 	578.3 	16.6 	15.8 	198.4 	0.2 	14.0 	139.2 
41067	¤j©W³»	©W³»	109.0 	89.2 	452.5 	960.0 	45.6 	11.8 	117.9 	0.2 	0.0 	35.0 
41230	©W¥J³»	©W³»	172.0 	636.9 	609.3 	1034.5 	16.3 	17.7 	174.1 	0.3 	5.0 	75.7 
41273	¤j©W³»	©W³»	130.0 	539.1 	0.0 	443.2 	44.3 	14.7 	122.3 	0.2 	0.0 	65.8 
2581	±Y¤s©W	©W¤s	320.0 	564.9 	0.0 	327.2 	200.1 	22.6 	326.2 	0.4 	0.0 	114.2 
3152	¤s½ÞÂ|¥J©W	©W¤s	235.0 	389.6 	0.0 	434.2 	111.0 	21.3 	261.8 	0.3 	0.0 	77.4 
4530	¸G¤s©W	©W¤s	90.0 	519.0 	0.0 	228.4 	78.3 	10.5 	112.4 	0.2 	0.0 	58.8 
5262	«C¤s©W	©W¤s	583.0 	772.8 	0.0 	488.8 	78.1 	30.7 	538.0 	0.5 	0.0 	316.5 
8392	¤s©W	©W¤s	119.0 	262.4 	760.0 	1200.0 	5.9 	15.9 	153.5 	0.2 	51.0 	146.2 
13511	¤½¤s©W	©W¤s	218.0 	819.9 	544.1 	968.1 	15.7 	24.4 	322.8 	0.4 	31.0 	243.3 
13512	¤½¤s©W	©W¤s	167.0 	173.9 	253.0 	744.0 	6.3 	18.1 	157.1 	0.3 	7.0 	81.4 
29829	«n¤s©W	©W¤s	130.0 	192.7 	0.0 	134.5 	1690.8 	13.8 	168.7 	0.2 	0.0 	27.7 
34910	¤s¥J©W	©W¤s	6.0 	3.7 	0.0 	389.4 	82.7 	0.7 	6.2 	0.0 	0.0 	1.5 
36390	Àt¤s©W	©W¤s	47.0 	96.3 	0.0 	133.4 	2114.1 	7.0 	79.8 	0.1 	0.0 	14.8 
136	Áø¶³©W³¡¸¨	©W	203.0 	298.7 	0.0 	147.9 	18128.6 	16.6 	236.4 	0.3 	0.0 	49.1 
882	¤j©W	©W	252.0 	208.6 	425.2 	820.8 	10.8 	20.8 	261.2 	0.3 	44.0 	170.6 
905	©W¥J¸}	©W	292.0 	193.8 	226.3 	739.3 	24.4 	23.4 	275.3 	0.4 	0.0 	124.2 
1105	±±ª¯©W	©W	189.0 	85.0 	0.0 	269.4 	122.5 	18.0 	180.3 	0.3 	0.0 	60.7 
1112	¤T©W°|	©W	22.0 	151.4 	0.0 	157.0 	505.0 	2.5 	26.7 	0.0 	0.0 	4.7 
1424	»ñ±ù©W	©W	47.0 	35.6 	0.0 	219.8 	104.9 	5.7 	51.2 	0.1 	0.0 	18.2 
1855	Â×©W§ø	©W	16.0 	57.3 	304.6 	806.6 	57.9 	1.2 	15.6 	0.0 	0.0 	7.2 
1956	¤T©W	©W	274.0 	484.2 	0.0 	222.3 	73.5 	23.2 	282.9 	0.4 	0.0 	69.6 
2097	¤T¨¤©W	©W	205.0 	345.4 	0.0 	394.4 	255.4 	19.8 	194.3 	0.3 	0.0 	80.7 
2151	®ç¥J©W	©W	49.0 	39.4 	89.4 	586.6 	20.9 	2.8 	55.1 	0.0 	2.0 	18.3 
2187	µf¥J¼Ó©W	©W	55.0 	22.2 	126.5 	655.7 	29.2 	4.9 	47.9 	0.1 	1.0 	10.1 
2318	¯}©W	©W	3.0 	3.0 	430.8 	915.1 	21.7 	0.4 	3.3 	0.0 	0.0 	1.1 
2342	¥_¶Õ©W	©W	70.0 	26.4 	0.0 	207.0 	273.2 	6.8 	72.7 	0.1 	0.0 	18.5 
2440	¤j©W	©W	70.0 	187.4 	0.0 	227.8 	144.4 	7.2 	83.4 	0.1 	0.0 	38.4 
2441	¤G©W	©W	82.0 	166.0 	0.0 	302.2 	13561.2 	6.4 	84.9 	0.1 	0.0 	22.2 
2499	¶À§ûªL©W	©W	173.0 	290.0 	0.0 	200.5 	100.5 	14.4 	150.6 	0.2 	0.0 	37.6 
2506	¤p©W	©W	133.0 	347.9 	0.0 	218.9 	119.4 	10.0 	141.7 	0.2 	0.0 	64.0 
2507	¤j©W	©W	188.0 	335.6 	0.0 	288.6 	2418.0 	12.9 	175.3 	0.2 	0.0 	97.8 
2562	©W¥J¸}	©W	40.0 	176.5 	40.0 	339.5 	10.0 	3.3 	52.7 	0.0 	2.0 	24.8 
2585	¬yÃÃ©W	©W	246.0 	468.0 	536.7 	1053.9 	29.4 	18.3 	234.9 	0.3 	2.0 	111.6 
2732	©W¥J	©W	171.0 	40.1 	0.0 	490.4 	46.4 	10.0 	206.5 	0.2 	0.0 	35.1 
2741	®ã®Þ©W	©W	167.0 	32.3 	312.4 	809.8 	27.8 	10.4 	200.1 	0.2 	0.0 	30.3 
3009	¤j©W·s§ø	©W	20.0 	18.1 	0.0 	413.0 	51.0 	1.1 	27.1 	0.0 	0.0 	6.4 
3024	¤j©W	©W	95.0 	46.1 	0.0 	218.6 	256.1 	7.2 	114.8 	0.1 	0.0 	22.2 
3320	¦è¶Õ©W	©W	4.0 	0.8 	144.2 	527.1 	9.4 	0.9 	4.0 	0.0 	0.0 	0.9 
3330	¥Õ©W	©W	3.0 	1.1 	40.0 	493.4 	28.3 	0.3 	2.7 	0.0 	0.0 	1.0 
3382	¤U©W	©W	8.0 	20.3 	0.0 	519.3 	228.7 	0.7 	5.9 	0.0 	0.0 	2.9 
3454	²Ó©W¥J	©W	53.0 	66.9 	377.4 	848.4 	22.6 	5.4 	53.3 	0.1 	0.0 	36.4 
4428	Âù³s©W	©W	169.0 	389.5 	280.0 	758.5 	29.8 	18.9 	174.3 	0.3 	0.0 	85.4 
4646	¾î©W	©W	243.0 	425.0 	200.0 	567.2 	8.6 	23.0 	279.3 	0.3 	73.0 	201.9 
4788	´ä¥J©W	©W	5.0 	25.0 	481.7 	818.8 	51.9 	0.9 	5.8 	0.0 	0.0 	1.7 
4836	¤G¼h©W	©W	619.0 	1354.0 	590.6 	1098.4 	12.0 	36.6 	561.3 	0.7 	100.0 	375.1 
4842	¤G½t©W	©W	425.0 	1162.1 	572.7 	1052.5 	19.8 	32.4 	471.8 	0.5 	0.0 	226.3 
5211	¸¼ãÛ©W	©W	319.0 	657.5 	930.4 	1288.7 	22.7 	21.5 	329.0 	0.3 	0.0 	197.6 
5221	¥Ð¼d¥J©W	©W	158.0 	214.3 	0.0 	174.7 	523.8 	11.9 	150.8 	0.2 	0.0 	40.5 
5224	¦Ë¸}©W	©W	140.0 	211.7 	0.0 	443.2 	146.8 	10.9 	139.2 	0.2 	0.0 	70.6 
5241	¥Û¤f¥J©W	©W	257.0 	355.5 	0.0 	197.7 	125.0 	15.7 	253.5 	0.3 	0.0 	70.6 
5350	¤G©W¥J	©W	102.0 	227.8 	0.0 	139.2 	194.4 	11.0 	114.2 	0.2 	0.0 	19.3 
5967	¤U¬Ý©W	©W	4.0 	3.9 	560.0 	1030.5 	26.6 	0.7 	3.8 	0.0 	0.0 	2.0 
6216	ÂÂ¬a©W	©W	138.0 	301.3 	0.0 	331.9 	66.9 	18.8 	145.8 	0.3 	0.0 	58.8 
6223	¤G¼h©W	©W	138.0 	308.2 	160.0 	436.4 	5.8 	18.2 	136.3 	0.3 	0.0 	68.4 
6259	©WªL	©W	258.0 	166.5 	0.0 	484.3 	5837.5 	11.2 	230.1 	0.2 	0.0 	37.9 
6359	¤U©W	©W	194.0 	250.1 	0.0 	106.3 	6743.8 	11.4 	178.2 	0.2 	0.0 	26.9 
6494	¤j©W	©W	11.0 	13.2 	394.0 	709.3 	24.1 	0.9 	11.1 	0.0 	0.0 	7.4 
6548	¥|¨¤©W	©W	132.0 	130.3 	622.3 	1025.6 	23.9 	11.4 	128.2 	0.2 	0.0 	68.6 
6614	¤C¸}©W	©W	58.0 	19.8 	0.0 	244.2 	663.2 	7.4 	58.7 	0.1 	0.0 	13.3 
6779	²Ó©W	©W	292.0 	893.8 	0.0 	142.0 	220.4 	19.3 	311.3 	0.3 	0.0 	69.4 
6780	¤UªL©W	©W	92.0 	123.2 	0.0 	470.3 	53.9 	10.4 	96.9 	0.2 	0.0 	29.2 
7171	©ñ¼s©W	©W	75.0 	115.1 	0.0 	103.3 	645.9 	10.5 	96.5 	0.2 	0.0 	15.5 
7202	¤G¼h©W	©W	325.0 	650.9 	880.0 	1355.3 	19.1 	21.8 	401.9 	0.4 	81.0 	226.1 
7246	¤j©W	©W	141.0 	126.7 	120.0 	631.9 	35.5 	16.3 	171.1 	0.2 	0.0 	52.5 
7278	íB¥J©W	©W	68.0 	115.4 	0.0 	148.7 	113.8 	8.5 	74.3 	0.1 	0.0 	23.6 
7280	?·}©W	©W	59.0 	111.8 	0.0 	147.3 	136.7 	8.3 	67.9 	0.1 	0.0 	22.9 
7359	«á¾À©W	©W	51.0 	85.0 	0.0 	119.6 	7128.4 	6.4 	60.5 	0.1 	0.0 	10.4 
7379	©W¶éÀY	©W	276.0 	208.1 	506.0 	963.5 	17.8 	19.0 	292.8 	0.3 	25.0 	128.1 
7796	©WªLÀY	©W	217.0 	195.9 	0.0 	343.1 	165.7 	18.6 	196.9 	0.3 	0.0 	100.1 
7821	¤G©W	©W	95.0 	333.4 	164.9 	562.5 	9.0 	7.3 	132.0 	0.1 	12.0 	103.3 
7857	·s¸ô©W	©W	280.0 	566.3 	440.0 	958.5 	7.5 	22.4 	284.8 	0.3 	79.0 	225.4 
7861	©WªL	©W	93.0 	140.1 	0.0 	166.7 	162.2 	5.0 	85.5 	0.1 	0.0 	13.9 
7952	¬â©W	©W	269.0 	323.0 	0.0 	175.6 	5845.5 	22.7 	316.9 	0.4 	0.0 	69.6 
7954	«n©W	©W	303.0 	295.0 	0.0 	190.7 	4483.7 	19.2 	309.3 	0.3 	0.0 	62.4 
7971	¤G©W¥J	©W	92.0 	185.8 	0.0 	240.5 	1496.8 	8.2 	113.0 	0.1 	0.0 	29.7 
7984	?¼d©W	©W	279.0 	460.5 	0.0 	188.9 	262.5 	24.8 	269.2 	0.4 	0.0 	73.2 
9027	±^©W	©W	94.0 	114.0 	0.0 	137.4 	1352.5 	8.4 	83.8 	0.1 	0.0 	17.3 
9197	¤U¤æ·Ø©W	©W	41.0 	51.8 	0.0 	240.5 	54.4 	4.6 	69.1 	0.1 	0.0 	17.8 
9263	¤E¼d©W	©W	60.0 	74.5 	0.0 	112.8 	6894.4 	10.5 	81.1 	0.2 	0.0 	18.4 
9322	¤T¼h©W	©W	193.0 	234.5 	0.0 	138.0 	3191.1 	18.5 	231.1 	0.3 	0.0 	44.9 
9331	¤U¥Û¹ª©W	©W	453.0 	793.7 	253.0 	786.3 	28.5 	28.2 	440.6 	0.5 	55.0 	271.4 
9346	¤T©W¥Ð	©W	255.0 	450.2 	0.0 	169.3 	80.8 	22.2 	295.5 	0.4 	0.0 	78.3 
9355	¤j©W	©W	99.0 	193.9 	0.0 	124.9 	1152.0 	11.3 	121.9 	0.2 	0.0 	22.5 
